"","�..HALTER_ID","ALTER","GESCHLECHT","STADTKREIS","STADTQUARTIER","RASSE1","RASSE2","GEBURTSJAHR_HUND","GESCHLECHT_HUND","HUNDEFARBE"
"6740",133116,"21-30","w",4,42,"Jack Russel Terrier","",2015,"m","tricolor"
"6741",133117,"31-40","m",5,51,"Zwergspitz","",2016,"m","weiss"
"6742",133123,"31-40","w",2,23,"Golden Retriever","",2016,"m","beige"
"6743",133128,"21-30","w",8,83,"Französische Bulldogge","",2011,"w","weiss gestromt"
"6744",133139,"31-40","m",12,123,"Golden Retriever","",2013,"m","golden"
"6745",133140,"41-50","m",11,115,"Mischling klein","",2016,"w","schwarz melliert"
"6746",133147,"21-30","w",10,102,"West Highland White Terrier","",2007,"m","schwarz/weiss"
"6747",133157,"51-60","w",4,42,"Malteser","",2015,"w","weiss"
"6748",133176,"31-40","w",4,44,"Berner Sennenhund","",2016,"w","tricolor"
"6749",133181,"61-70","w",9,91,"Mischling gross","",2006,"w","creme"
"6750",133182,"31-40","m",5,52,"Cane Corso","",2016,"w","blau"
"6751",133184,"21-30","w",5,52,"Mischling gross","",2015,"w","schwarz/grau"
"6752",133192,"41-50","w",4,42,"Malteser","",2016,"w","weiss"
"6753",133202,"21-30","w",7,74,"Mischling klein","",2016,"w","braun/schwarz"
"6754",133205,"41-50","w",7,74,"Cairn Terrier","",2012,"w","sandfarbig"
"6755",133207,"41-50","w",7,72,"Mischling klein","",2016,"w","braun/schwarz/weiss"
"6756",133208,"21-30","w",9,92,"Border Collie","Entlebucher Sennenhund",2016,"m","schwarz/weiss"
"6757",133213,"11-20","w",9,92,"Spitz","",2011,"m","weiss/braun"
"6758",133214,"21-30","w",6,63,"Appenzeller","",2002,"w","tricolor"
"6759",133217,"21-30","w",8,83,"American Staffordshire Terrier","",2006,"w","beige/braun"
"6760",133217,"21-30","w",8,83,"Podenco","",2005,"m","weiss/braun"
"6761",133219,"31-40","w",3,33,"Englische Bulldogge","",2016,"w","braun/weiss"
"6762",133222,"21-30","w",7,72,"Zwergspitz","",2014,"m","creme"
"6763",133233,"41-50","m",4,44,"Chihuahua","",2016,"m","braun"
"6764",133237,"21-30","w",9,91,"Katalanischer Schäferhund","",2009,"m","braun"
"6765",133238,"31-40","w",12,123,"American Bulldog","",2015,"m","gestromt"
"6766",133239,"11-20","w",2,23,"Beagle","",2016,"w","tricolor"
"6767",133245,"31-40","m",4,44,"Sennenhund","",2014,"w","tricolor"
"6768",133248,"31-40","m",8,81,"Cocker Spaniel","",2016,"w","braun/rot"
"6769",133271,"51-60","w",10,101,"Yorkshire Terrier","",2011,"w","braun/beige"
"6770",133286,"61-70","m",3,34,"Yorkshire Terrier","",2016,"m","braun/schwarz"
"6771",133287,"31-40","w",8,82,"Bichon Havanais","",2011,"m","beige/weiss"
"6772",133306,"51-60","w",8,81,"Rauhaar Dackel","",2010,"w","saufarben"
"6773",133308,"41-50","m",9,92,"Pinscher","",2016,"m","schwarz/braun"
"6774",133315,"31-40","m",11,119,"Labrador Retriever","",2016,"m","schwarz"
"6775",133316,"31-40","m",10,101,"Beagle","",2016,"m","hellbraun"
"6776",133318,"31-40","w",5,52,"Französische Bulldogge","",2015,"m","braun gestromt"
"6777",133319,"21-30","w",5,51,"Französische Bulldogge","",2012,"w","schwarz gestromt"
"6778",133330,"51-60","m",11,111,"Pomeranian","",2016,"w","braun"
"6779",133333,"41-50","w",7,71,"West Highland White Terrier","",2013,"m","weiss"
"6780",133334,"41-50","m",10,102,"Jack Russel Terrier","Chihuahua",2016,"m","tricolor"
"6781",133335,"31-40","m",9,91,"Labrador Retriever","",2016,"m","schwarz"
"6782",133338,"21-30","w",11,111,"Mischling gross","",2016,"m","schwarz"
"6783",133344,"51-60","w",8,81,"Chihuahua","",2013,"m","beige"
"6784",133353,"41-50","w",6,63,"Jack Russel Terrier","",2010,"m","tricolor"
"6785",133362,"51-60","w",12,123,"Deutscher Schäfer","",2012,"m","schwarz"
"6786",133363,"41-50","m",11,119,"Malteser","",2016,"m","weiss"
"6787",133364,"31-40","w",3,31,"Labrador Retriever","",2014,"m","braun"
"6788",133367,"21-30","m",11,111,"Border Collie","",2016,"w","tricolor"
"6789",133371,"41-50","m",12,123,"Französische Bulldogge","",2016,"m","weiss/schwarz"
"6790",133373,"31-40","w",3,31,"Shiba Inu","",2015,"w","hellbraun/weiss"
"6791",133374,"51-60","w",3,34,"Yorkshire Terrier","",2013,"w","schwarz/silber"
"6792",133377,"41-50","w",9,92,"Welsh Corgi","",2014,"m","braun/weiss"
"6793",133378,"21-30","w",2,21,"Zwergschnauzer","Mops",2014,"w","beige/braun"
"6794",133384,"21-30","w",11,119,"Appenzeller Sennenhund","Border Collie",2010,"w","braun/beige"
"6795",133391,"41-50","w",11,119,"Mops","Beagle",2011,"w","beige"
"6796",133397,"51-60","w",11,115,"Cairn Terrier","",2016,"w","hellbraun"
"6797",133402,"31-40","w",4,42,"Dalmatiner","",2009,"w","schwarz/weiss"
"6798",133406,"21-30","w",11,119,"Mops","",2016,"w","weiss"
"6799",133423,"61-70","w",7,71,"Mischling klein","",2016,"m","schwarz"
"6800",133431,"41-50","w",7,72,"Labrador Retriever","",2015,"w","schwarz"
"6801",133432,"21-30","m",7,74,"Yorkshire Terrier","",2007,"m","blue/tan"
"6802",133432,"21-30","m",7,74,"Französische Bulldogge","",2012,"m","schwarz gestromt"
"6803",133435,"41-50","w",2,24,"Labrador Retriever","",2011,"w","gelb"
"6804",133437,"31-40","w",7,71,"Englische Bulldogge","",2010,"m","braun/weiss"
"6805",133449,"51-60","m",10,102,"Mischling klein","",2007,"w","tricolor"
"6806",133450,"41-50","w",2,24,"Welsh Corgi","",2004,"m","braun"
"6807",133456,"21-30","w",1,13,"Yorkshire Terrier","Malteser",2010,"w","weiss"
"6808",133461,"31-40","w",10,102,"Boxer","",2013,"m","braun/weiss"
"6809",133463,"31-40","w",9,91,"Parson Russell Terrier","",2016,"m","tricolor"
"6810",133464,"51-60","m",7,74,"Welsh Terrier","",2004,"w","black/tan"
"6811",133474,"21-30","m",11,111,"Französische Bulldogge","",2013,"w","schwarz/weiss"
"6812",133475,"61-70","w",11,115,"West Highland White Terrier","",2016,"w","weiss"
"6813",133484,"31-40","m",12,122,"Dogo Argentino","",2014,"m","weiss"
"6814",133487,"61-70","w",4,44,"Chihuahua","",2013,"w","weiss/creme"
"6815",133488,"21-30","w",12,121,"Vorstehhund","",2014,"w","braun"
"6816",133491,"41-50","m",6,61,"Cocker Spaniel","Pudel",2016,"m","weiss"
"6817",133493,"11-20","w",12,121,"Mischling gross","",2016,"m","dunkelbraun"
"6818",133495,"41-50","w",8,83,"West Highland White Terrier","",2016,"m","weiss"
"6819",133514,"61-70","w",1,11,"Bergamasker","Border Collie",2016,"m","tricolor"
"6820",133516,"21-30","w",12,122,"Labrador Retriever","Boxer",2016,"m","schwarz/weiss"
"6821",133518,"21-30","w",9,91,"Französische Bulldogge","",2016,"w","blue-brindle"
"6822",133520,"31-40","m",11,119,"Old Englische Bulldogge","",2015,"w","hellbraun"
"6823",133521,"11-20","w",9,92,"Chihuahua","",2008,"m","tricolor"
"6824",133526,"61-70","m",7,72,"Mischling gross","",2004,"m","schwarz/weiss"
"6825",133526,"61-70","m",7,72,"Mischling gross","",2006,"w","schwarz"
"6826",133527,"31-40","m",11,111,"Zwergspitz","",2016,"m","braun/beige"
"6827",133530,"31-40","w",5,51,"Jack Russel Terrier","",2015,"w","bicolor"
"6828",133532,"61-70","w",12,123,"Malteser","",2013,"m","weiss"
"6829",133533,"61-70","m",8,81,"Parson Russell Terrier","",2016,"w","tricolor"
"6830",133536,"51-60","m",7,71,"Beagle","",2016,"w","tricolor"
"6831",133541,"71-80","m",2,23,"Jack Russel Terrier","",2011,"w","braun/weiss"
"6832",133542,"41-50","w",5,52,"Beagle","",2016,"w","tricolor"
"6833",133544,"51-60","w",7,71,"Jack Russel Terrier","",2014,"w","beige/weiss"
"6834",133549,"31-40","w",2,24,"Flat Coated Retriever","",2016,"m","schwarz"
"6835",133552,"51-60","w",2,24,"Boxer","",2007,"w","gestromt"
"6836",133559,"71-80","w",6,61,"Bichon","Havaneser",2010,"w","schwarz/weiss"
"6837",133579,"21-30","m",3,31,"Mischling gross","",2015,"m","weiss/braun"
"6838",133582,"21-30","w",11,115,"Zwergspitz","Pomeranian",2016,"m","orange"
"6839",133584,"31-40","w",11,115,"Pomeranian","",2016,"w","beige"
"6840",133585,"71-80","w",4,42,"Papillon","",2013,"m","tricolor"
"6841",133586,"21-30","m",12,123,"Chihuahua","",2013,"w","weiss"
"6842",133587,"41-50","w",7,72,"Labrador Retriever","",2016,"m","gelb"
"6843",133600,"51-60","w",9,91,"Mischling gross","",2016,"w","weiss/orange"
"6844",133601,"31-40","w",10,101,"Königspudel","",2016,"w","schwarz"
"6845",133607,"21-30","w",2,21,"Malteser","",2016,"w","weiss"
"6846",133618,"21-30","w",3,33,"Französische Bulldogge","",2016,"w","blue/merle"
"6847",133620,"21-30","m",12,121,"Französische Bulldogge","",2016,"m","black/tan"
"6848",133630,"61-70","m",7,72,"Nova Scotia Duck Tolling Retriever","",2016,"m","braun/rot"
"6849",133631,"31-40","w",3,31,"Parson Jack Russell Terrier","",2016,"w","weiss/rot"
"6850",133636,"71-80","m",5,51,"Zwergschnauzer","",2016,"w","schwarz"
"6851",133653,"21-30","w",4,42,"Dackel","",2016,"m","braun gestromt"
"6852",133664,"21-30","w",5,51,"Zwergspitz","",2006,"m","braun/weiss"
"6853",133665,"61-70","w",3,33,"Mops","",2016,"m","schwarz"
"6854",133667,"21-30","w",9,91,"Labrador Retriever","",2012,"m","weiss"
"6855",133668,"51-60","w",5,51,"Golden Retriever","",2015,"m","creme"
"6856",133670,"21-30","w",4,42,"Französische Bulldogge","",2012,"m","gelb/braun"
"6857",133673,"31-40","m",7,74,"Lagotto Romagnolo","",2016,"w","braun"
"6858",133676,"31-40","w",10,101,"Schäfer","",2014,"w","schwarz"
"6859",133679,"51-60","m",9,92,"Schäfer","",2011,"w","schwarz/braun"
"6860",133685,"51-60","w",3,34,"Entlebucher Sennenhund","Boxer",2016,"m","braun gestromt"
"6861",133686,"11-20","w",9,91,"Podenco","",2015,"w","hellbraun"
"6862",133696,"41-50","m",9,92,"Galgo","",2015,"m","schwarz/weiss"
"6863",133701,"21-30","w",11,111,"Border Collie","Appenzeller Sennenhund",2016,"m","tricolor"
"6864",133707,"21-30","w",11,115,"Malteser","",2016,"m","weiss"
"6865",133714,"21-30","w",11,115,"Malteser","",2016,"w","weiss"
"6866",133716,"21-30","w",11,119,"Dobermann","",2016,"m","schwarz/braun"
"6867",133720,"21-30","w",3,34,"Mischling klein","",2009,"w","braun"
"6868",133759,"21-30","w",12,123,"Chihuahua","",2015,"m","hellbraun"
"6869",133759,"21-30","w",12,123,"West Highland White Terrier","",2006,"m","weiss"
"6870",133759,"21-30","w",12,123,"Chihuahua","",2012,"m","creme"
"6871",133772,"41-50","w",1,14,"Shih Tzu","",2014,"w","weiss/beige"
"6872",133773,"31-40","w",6,61,"Französische Bulldogge","",2016,"m","braun"
"6873",133774,"21-30","m",7,71,"Welsh Corgi Pembroke","",2016,"w","rot/weiss"
"6874",133775,"41-50","m",8,83,"Labrador Retriever","Golden Retriever",2007,"w","weiss"
"6875",133777,"41-50","w",4,42,"Mischling klein","",2014,"m","rot"
"6876",133778,"31-40","m",9,91,"Italienisches Windspiel","",2008,"w","grau"
"6877",133778,"31-40","m",9,91,"Whippet","",2009,"w","grau"
"6878",133779,"31-40","w",5,51,"Kishu","",2016,"m","weiss"
"6879",133780,"41-50","w",11,115,"Chihuahua","",2016,"w","tricolor"
"6880",133795,"51-60","m",6,61,"Zwergrauhaardackel","",2016,"m","schwarz/braun"
"6881",133797,"21-30","w",2,21,"Border Collie","",2016,"m","red merle"
"6882",133799,"71-80","w",9,91,"Lagotto Romagnolo","",2005,"w","weiss/orange"
"6883",133803,"51-60","m",12,122,"Malteser","",2016,"w","weiss"
"6884",133821,"51-60","m",7,72,"Mischling klein","",2016,"w","weiss/schwarz"
"6885",133826,"41-50","w",3,31,"Beagle","",2016,"m","tricolor"
"6886",133835,"51-60","m",8,82,"Australian Shepherd","",2016,"w","blue/merle"
"6887",133848,"51-60","w",10,102,"Eurasier","",2016,"w","wildfarbig"
"6888",133868,"31-40","w",2,24,"Golden Retriever","Pudel",2004,"w","golden"
"6889",133868,"31-40","w",2,24,"Goldendoodle","",2013,"m","golden"
"6890",133871,"21-30","w",11,115,"Labrador Retriever","Cocker Spaniel",2014,"m","weiss/braun"
"6891",133872,"21-30","m",11,119,"Mischling klein","",2015,"m","schwarz/braun"
"6892",133897,"31-40","w",11,119,"Jack Russel Terrier","",2013,"w","weiss"
"6893",133898,"31-40","w",10,101,"Neufundländer","",2016,"w","braun"
"6894",133901,"41-50","w",2,21,"Zwergspitz","",2014,"w","beige"
"6895",133902,"31-40","w",3,34,"Pinscher","",2016,"m","braun"
"6896",133903,"31-40","m",4,42,"Chihuahua","",2016,"m","hellbraun"
"6897",133910,"31-40","m",12,122,"Dobermann","",2016,"m","schwarz/rot"
"6898",133933,"41-50","w",11,111,"Laufhund","Pointer",2004,"w","weiss/schwarz/braun"
"6899",133940,"11-20","w",12,123,"Kleinspitz","",2016,"m","beige/braun"
"6900",133986,"21-30","w",7,71,"Kleinspitz","",2011,"w","creme"
"6901",134006,"21-30","w",12,123,"Chihuahua","",2013,"w","creme"
"6902",134034,"51-60","m",10,102,"Golden Retriever","",2016,"m","beige"
"6903",134036,"41-50","w",3,31,"Beagle","",2010,"w","tricolor"
"6904",134076,"41-50","w",3,31,"Deutscher Boxer","",2016,"m","gelb"
"6905",134077,"21-30","m",9,92,"Mischling gross","",2016,"m","hellbraun"
"6906",134084,"31-40","w",6,61,"Continental Bulldog","",2016,"w","rot"
"6907",134094,"11-20","m",5,51,"Cane Corso","",2016,"w","blau"
"6908",134098,"21-30","m",11,111,"Border Collie","Berner Sennenhund",2016,"w","hellbraun/weiss"
"6909",134111,"41-50","w",2,21,"Labrador Retriever","",2013,"m","silber"
"6910",134111,"41-50","w",2,21,"Labrador Retriever","",2013,"m","gelb"
"6911",134137,"81-90","w",7,74,"Yorkshire Terrier","",2015,"w","schwarz/beige"
"6912",134138,"21-30","m",4,44,"Chihuahua","",2014,"m","schwarz/weiss"
"6913",134142,"31-40","m",9,92,"Chihuahua","Manchester Terrier",2012,"m","tricolor"
"6914",134143,"21-30","w",4,42,"Mischling gross","",2016,"w","weiss/beige"
"6915",134144,"21-30","w",10,102,"Thai Ridgeback","",2015,"m","grau"
"6916",134146,"31-40","m",5,52,"Biewer Yorkshire Terrier","",2016,"m","black/tan"
"6917",134147,"41-50","w",7,74,"Berner Sennenhund","",2016,"w","tricolor"
"6918",134151,"31-40","m",12,123,"Spitz","",2016,"w","braun"
"6919",134161,"31-40","w",4,42,"Boston Terrier","",2016,"w","schwarz/weiss"
"6920",134163,"21-30","w",11,119,"Pinscher","",2016,"m","schwarz"
"6921",134180,"41-50","w",3,33,"Mischling gross","",2016,"m","braun"
"6922",134192,"31-40","m",2,24,"English Toy Terrier","",2016,"m","black/tan"
"6923",134286,"61-70","m",5,51,"Chihuahua","",2006,"m","braun"
"6924",134287,"11-20","w",11,115,"Pekingese","",2016,"m","grau/schwarz"
"6925",134288,"21-30","w",7,72,"Parson Russell Terrier","",2015,"m","tricolor"
"6926",134293,"51-60","m",11,115,"Golden Retriever","",2013,"m","golden"
"6927",134294,"31-40","m",3,34,"Französische Bulldogge","",2016,"w","gestromt"
"6928",134296,"51-60","m",11,111,"Mops","",2016,"m","braun"
"6929",134297,"31-40","w",10,101,"Terrier","",2013,"m","schwarz/weiss"
"6930",134302,"21-30","w",12,123,"Zwergspitz","",2016,"m","beige/grau"
"6931",134303,"21-30","w",9,91,"Französische Bulldogge","",2016,"m","braun"
"6932",134304,"31-40","w",11,111,"Malinois","",2010,"m","braun"
"6933",134306,"31-40","w",7,74,"Pudel","",2014,"w","apricot"
"6934",134309,"21-30","w",10,101,"Französische Bulldogge","",2013,"w","gestromt"
"6935",134311,"21-30","w",10,101,"Französische Bulldogge","",2014,"w","weiss"
"6936",134312,"21-30","w",4,42,"Französische Bulldogge","",2014,"m","braun"
"6937",134317,"31-40","m",2,21,"Labrador Retriever","Terrier",2012,"m","schwarz"
"6938",134318,"41-50","w",2,24,"Mischling klein","",2007,"m","schwarz/weiss"
"6939",134318,"41-50","w",2,24,"Mischling klein","",2012,"w","schwarz"
"6940",134319,"31-40","w",9,92,"Basenji","Thai Ridgeback",2008,"w","schwarz/weiss"
"6941",134319,"31-40","w",9,92,"Basenji","Labrador Retriever",2010,"m","schwarz"
"6942",134321,"31-40","m",1,12,"Welsh Corgi Pembroke","",2016,"w","weiss/orange"
"6943",134324,"31-40","m",8,83,"Labradoodle","",2008,"w","schwarz"
"6944",134327,"41-50","w",11,111,"Biewer Yorkshire Terrier","",2016,"m","tricolor"
"6945",134331,"21-30","w",6,61,"Pekingese","Terrier",2014,"m","schwarz"
"6946",134338,"71-80","m",12,121,"Yorkshire Terrier","",2016,"m","schwarz/braun"
"6947",134343,"31-40","w",11,119,"Labrador Retriever","",2013,"m","schwarz"
"6948",134361,"51-60","m",11,115,"Bergamasker","Border Collie",2013,"w","schwarz/weiss"
"6949",134366,"51-60","w",8,83,"Mischling klein","",2005,"m","weiss/braun"
"6950",134368,"51-60","w",11,119,"Mischling klein","",2016,"w","beige/weiss"
"6951",134403,"51-60","w",3,33,"Bolonka Zwetna","",2016,"w","schwarz/braun/grau"
"6952",134404,"41-50","w",6,63,"Mischling gross","",2016,"w","schwarz/weiss/braun"
"6953",134413,"31-40","w",11,111,"Malteser","",2016,"w","weiss"
"6954",134425,"61-70","w",2,21,"Labrador Retriever","",2016,"m","schwarz"
"6955",134430,"31-40","m",11,111,"Zwergpinscher","Prager Rattler",2016,"w","schwarz"
"6956",134431,"41-50","w",9,92,"Bologneser","",2015,"w","weiss"
"6957",134431,"41-50","w",9,92,"Bichon maltais","",2013,"m","weiss"
"6958",134450,"31-40","w",2,21,"Malteser","",2016,"w","weiss"
"6959",134456,"31-40","m",3,31,"Sibirischer Husky","",2016,"w","schwarz/weiss"
"6960",134457,"21-30","w",2,24,"Tibet Terrier","",2015,"m","tricolor"
"6961",134476,"31-40","w",12,123,"Zwergspitz","",2016,"m","silber/braun"
"6962",134478,"31-40","w",10,101,"Zwergspitz","",2016,"w","weiss"
"6963",134492,"31-40","w",7,74,"Lagotto Romagnolo","",2016,"m","weiss/braun"
"6964",134493,"31-40","w",11,111,"Zwergspitz","",2016,"m","orange"
"6965",134507,"41-50","w",11,119,"Shih Tzu","",2013,"w","schwarz/weiss"
"6966",134508,"41-50","m",5,52,"Dachshund","",2016,"m","schwarz/rot"
"6967",134509,"41-50","w",11,115,"Mischling klein","",2013,"w","schwarz/weiss"
"6968",134510,"21-30","w",10,101,"Malteser","Yorkshire Terrier",2009,"w","weiss"
"6969",134537,"21-30","w",5,51,"Zwergspitz","",2016,"m","orange"
"6970",134539,"51-60","m",11,119,"Malteser","",2016,"m","weiss"
"6971",134550,"31-40","m",7,71,"Labrador Retriever","",2016,"w","choco"
"6972",134554,"31-40","w",8,82,"Mischling klein","",2007,"w","schwarz"
"6973",134557,"41-50","w",2,24,"Parson Russell Terrier","",2016,"m","tricolor"
"6974",134559,"51-60","w",8,82,"Jack Russel Terrier","",2016,"w","braun/weiss"
"6975",134560,"61-70","w",2,21,"Jack Russel Terrier","Border Collie",2016,"m","schwarz/weiss"
"6976",134561,"51-60","m",7,73,"Beauceron","",2016,"m","schwarz/braun"
"6977",134562,"21-30","m",11,119,"Sibirischer Husky","",2016,"w","grau"
"6978",134563,"31-40","w",12,123,"Dobermann","",2014,"w","schwarz/braun"
"6979",134564,"21-30","m",11,119,"Yorkshire Terrier","",2016,"w","schwarz"
"6980",134565,"41-50","w",9,91,"Basset Hound","",2016,"m","tricolor"
"6981",134566,"41-50","w",11,111,"Mischling gross","",2015,"w","weiss"
"6982",134576,"71-80","w",4,41,"Zwergrauhaardackel","",2009,"w","rot"
"6983",134579,"21-30","w",12,123,"Malteser","",2015,"m","weiss"
"6984",134583,"21-30","w",4,44,"Mischling klein","",2016,"m","schwarz/weiss"
"6985",134588,"21-30","w",9,91,"Podenco","",2016,"w","braun/weiss"
"6986",134592,"21-30","w",9,92,"Malteser","",2008,"w","weiss"
"6987",134594,"41-50","w",8,81,"Golden Retriever","",2016,"m","golden"
"6988",134607,"31-40","m",3,34,"Deutscher Schäfer","",2015,"m","schwarz/braun"
"6989",134616,"31-40","w",6,61,"Pekingese","",2016,"m","grau"
"6990",134620,"51-60","w",12,122,"Australian Cattle Dog","",2014,"w","rot"
"6991",134646,"41-50","w",3,33,"Mittelpudel","",2016,"m","weiss"
"6992",134651,"31-40","w",6,61,"Labradoodle","",2016,"m","schwarz"
"6993",134652,"31-40","w",9,91,"Jack Russel Terrier","English Setter",2016,"m","weiss/braun"
"6994",134654,"31-40","w",8,83,"Chihuahua","",2009,"m","braun"
"6995",134655,"21-30","w",9,91,"Labrador Retriever","",2006,"m","schwarz"
"6996",134656,"41-50","w",11,115,"Pudel","Shih Tzu",2016,"m","schwarz/weiss"
"6997",134665,"61-70","w",2,23,"Samojede","",2016,"w","weiss"
"6998",134687,"21-30","w",7,74,"Appenzeller Sennenhund","Schäfer",2016,"m","tricolor"
"6999",134699,"51-60","m",10,102,"Magyar Viszla","",2010,"m","braun"
"7000",134701,"51-60","w",10,102,"Magyar Viszla","",2003,"m","gelb"
"7001",134703,"31-40","w",9,91,"Französische Bulldogge","",2016,"m","blau/grau"
"7002",134705,"41-50","w",4,42,"Pinscher","",2010,"m","braun"
"7003",134732,"21-30","w",11,115,"Schweizer Sennenhund","",2016,"m","tricolor"
"7004",134733,"21-30","w",11,115,"Mischling klein","",2015,"w","beige"
"7005",134734,"11-20","w",7,73,"Chihuahua","",2016,"m","creme"
"7006",134779,"31-40","w",2,21,"Havaneser","",2016,"m","schwarz"
"7007",134780,"31-40","w",7,71,"Mischling gross","",2013,"m","weizen"
"7008",134781,"11-20","w",12,122,"Pomeranian","",2016,"w","creme"
"7009",134783,"41-50","m",11,111,"Boston Terrier","",2016,"w","weiss/grau"
"7010",134788,"31-40","w",11,111,"Französische Bulldogge","",2016,"m","gelb"
"7011",134790,"71-80","m",6,63,"Kleiner Münsterländer","",2016,"w","weiss/braun/schwarz"
"7012",134805,"21-30","m",2,21,"Mischling gross","",2014,"m","braun/weiss"
"7013",134808,"31-40","w",3,34,"Cocker Spaniel","",2013,"w","hellbraun"
"7014",134832,"41-50","m",1,11,"Bernhardiner","",2012,"w","weiss/braun/schwarz"
"7015",134833,"41-50","w",9,92,"Mops","",2011,"w","schwarz"
"7016",134834,"51-60","m",7,71,"Labrador Retriever","",2016,"m","schwarz"
"7017",134836,"51-60","w",12,122,"Chihuahua","",2016,"m","schwarz/weiss"
